added_at,id,name,popularity,uri,artist,album,release_date,duration_ms,length,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,mode,key,genres,genre_group
2021-08-07T14:51:28Z,2JmFRXaJrkAUD2cs6U20KG,Jet Fuel,69,spotify:track:2JmFRXaJrkAUD2cs6U20KG,Mac Miller,Swimming,2018-08-03,345213,345213.0,0.791,0.54,0.557,0.0,0.103,-9.622,0.0698,119.973,4.0,0.284,0.0,7.0,"hip hop, pittsburgh rap, rap",rap
2021-08-04T13:17:34Z,2w8jk4NAkqURAJ7WvTI98W,So Fine (Franc Moody Remix),30,spotify:track:2w8jk4NAkqURAJ7WvTI98W,Pat Lok,So Fine (Franc Moody Remix),2021-08-04,238714,238714.0,0.755,0.21,0.749,0.711,0.117,-9.395,0.0895,124.99,4.0,0.653,0.0,2.0,"disco house, filter house, indie soul, nu disco",indie
2021-08-03T22:39:29Z,4j87aLlhwhOYGz1A4UUvPP,Loose Legs,37,spotify:track:4j87aLlhwhOYGz1A4UUvPP,Demuja,Mary Janes Theory,2017-01-27,341211,341211.0,0.808,0.22,0.824,0.706,0.111,-9.979,0.0429,120.004,4.0,0.504,0.0,4.0,"disco house, float house, lo-fi house",disco
2021-08-03T22:39:26Z,3KPhaCvEPAKmwgYd8LARFe,Do You Want My Love,42,spotify:track:3KPhaCvEPAKmwgYd8LARFe,Demuja,Mary Janes Theory,2017-01-27,321732,321732.0,0.871,0.482,0.592,0.687,0.0834,-12.112,0.0557,123.999,4.0,0.441,0.0,7.0,"disco house, float house, lo-fi house",disco
2021-08-03T22:39:18Z,7A2xdaJZEPUS9UqX6vfrz8,Take Me Away From Here,12,spotify:track:7A2xdaJZEPUS9UqX6vfrz8,Demuja,Take Me Away From Here,2021-07-30,343384,343384.0,0.767,0.00236,0.554,0.111,0.0503,-9.144,0.0472,129.986,4.0,0.887,0.0,5.0,"disco house, float house, lo-fi house",disco
2021-08-03T15:29:45Z,28H3wOEKsaEa8NBEYCLl4j,You Make Loving Fun - 2004 Remaster,70,spotify:track:28H3wOEKsaEa8NBEYCLl4j,Fleetwood Mac,Rumours,1977-02-04,213693,213693.0,0.625,0.0138,0.591,0.0399,0.0893,-9.127,0.0265,126.597,4.0,0.863,0.0,7.0,"album rock, classic rock, rock, soft rock, yacht rock",rock
2021-08-03T14:27:09Z,0F2sfIqC4Csaiow6WBbAbC,Home,52,spotify:track:0F2sfIqC4Csaiow6WBbAbC,Jorja Smith,Be Right Back,2021-05-14,166424,166424.0,0.691,0.708,0.339,0.0,0.177,-7.373,0.0614,117.228,4.0,0.759,1.0,7.0,"pop, r&b, uk contemporary r&b",r&b
2021-08-03T14:17:04Z,2gP19KH3V5JlR5MycAIL3R,Bussdown (feat. Shaybo),55,spotify:track:2gP19KH3V5JlR5MycAIL3R,Jorja Smith,Be Right Back,2021-05-14,201942,201942.0,0.661,0.368,0.618,0.000563,0.0743,-8.422,0.313,148.544,4.0,0.81,0.0,4.0,"pop, r&b, uk contemporary r&b",r&b
2021-08-03T14:11:07Z,778x5bolqJeICcrtSBNrko,Addicted,60,spotify:track:778x5bolqJeICcrtSBNrko,Jorja Smith,Be Right Back,2021-05-14,204174,204174.0,0.453,0.241,0.507,0.0107,0.16,-10.098,0.0519,134.023,4.0,0.153,1.0,2.0,"pop, r&b, uk contemporary r&b",r&b
2021-08-03T13:24:31Z,47jPtQs9LRiVLZG4t9GqTn,Thai Take Away,35,spotify:track:47jPtQs9LRiVLZG4t9GqTn,Törsh,¿Tienes Fuego?,2018-10-19,382968,382968.0,0.828,0.00815,0.702,0.872,0.085,-9.718,0.0823,128.014,4.0,0.805,0.0,6.0,,
2021-08-03T13:16:29Z,51oib6a2dRu2f6x8OMMphQ,Réveiller (feat. manon),51,spotify:track:51oib6a2dRu2f6x8OMMphQ,Shaolin Cowboy,Réveiller (feat. manon),2021-03-26,289787,289787.0,0.842,0.765,0.418,0.0228,0.117,-9.602,0.138,128.009,4.0,0.448,0.0,8.0,,
2021-08-03T13:02:56Z,6nhIHxAhQucS9Ut1H8LQWA,Бом,0,spotify:track:6nhIHxAhQucS9Ut1H8LQWA,Antoha MC,Про меня,2019-06-07,249250,249250.0,0.875,0.221,0.752,3.67e-05,0.0685,-5.51,0.275,123.076,4.0,0.852,1.0,8.0,"russian alt pop, russian indie",indie
2021-08-01T14:51:39Z,3v2oAQomhOcYCPPHafS3KV,Opus,64,spotify:track:3v2oAQomhOcYCPPHafS3KV,Eric Prydz,Opus,2016-02-05,543453,543453.0,0.275,0.000702,0.721,0.821,0.0792,-6.222,0.0359,125.156,4.0,0.184,0.0,6.0,"disco house, edm, electro house, house, pop dance, progressive house, vocal house",disco
2021-07-30T22:13:11Z,6WAlV6wqpSk5HKuV2G23PF,Hearing My Name - Tour-Maubourg Remix,2,spotify:track:6WAlV6wqpSk5HKuV2G23PF,Kx9000,Hearing My Name (Tour-Maubourg Remix),2021-07-30,403343,403343.0,0.676,0.00345,0.827,0.0341,0.0507,-7.821,0.0426,119.988,4.0,0.497,1.0,0.0,jazz house,jazz
2021-07-30T22:09:04Z,2sXf2JdbB2GlNju00kw9WE,Skate,2,spotify:track:2sXf2JdbB2GlNju00kw9WE,Bruno Mars,Skate,2021-07-30,203122,203122.0,0.708,0.037,0.598,0.0,0.17,-8.365,0.0291,112.027,4.0,0.698,1.0,5.0,"dance pop, pop",pop
2021-07-30T16:48:53Z,1u73tmG4xQschbK8cXxSD9,Love Tonight,65,spotify:track:1u73tmG4xQschbK8cXxSD9,Shouse,Love Tonight,2017-12-14,493795,493795.0,0.796,0.00113,0.552,0.0101,0.0876,-7.226,0.0314,123.004,4.0,0.468,1.0,0.0,"aussietronica, edm, electro house, pop dance, tropical house",house
2021-07-30T11:56:18Z,6SEgCr1wYzFIKbAEBHcxHD,Nirvana,45,spotify:track:6SEgCr1wYzFIKbAEBHcxHD,Skepta,All In,2021-07-30,198496,198496.0,0.882,0.19,0.612,0.00153,0.11,-8.639,0.185,132.954,4.0,0.346,1.0,0.0,"birmingham grime, grime, instrumental grime",
2021-07-29T14:34:30Z,1IbNYr8ByXsgwGbmOxLBXP,Friends,52,spotify:track:1IbNYr8ByXsgwGbmOxLBXP,Solomun,Friends,2014-07-07,547244,547244.0,0.82,0.0068,0.505,0.591,0.128,-9.832,0.0356,119.992,4.0,0.555,1.0,8.0,"german techno, hamburg electronic, melodic techno, microhouse, minimal techno, tech house",electronic
2021-07-29T13:49:35Z,0SDs5XBjTMNAbFz5VAUcaJ,Be Real,46,spotify:track:0SDs5XBjTMNAbFz5VAUcaJ,Kolter,"KOLTERCAMP, Vol. I",2020-07-01,453120,453120.0,0.913,0.000361,0.905,0.666,0.517,-7.608,0.138,124.992,4.0,0.743,1.0,8.0,"disco house, minimal tech house",disco
2021-07-29T12:58:58Z,0JDeADxffeuClrqiwxNVOS,Chillin' Wiv Da Man Dem,48,spotify:track:0JDeADxffeuClrqiwxNVOS,Dizzee Rascal,Tongue N' Cheek (Dirtee Deluxe Edition),2011-01-01,279613,279613.0,0.696,0.233,0.84,8.49e-06,0.135,-3.773,0.0355,95.2,4.0,0.606,0.0,4.0,"bassline, grime, house, instrumental grime, pop rap",rap
2021-07-28T22:21:35Z,3lozqhJodLZ9UVLHbox6rU,Hypnotising,20,spotify:track:3lozqhJodLZ9UVLHbox6rU,Kid Crème,"Illegal Beats, Pt. 1 - Single",2002,570866,570866.0,0.666,0.000945,0.853,0.519,0.0409,-9.366,0.0791,125.997,4.0,0.701,0.0,11.0,,
2021-07-28T22:10:21Z,4TBOxwcoCfgs3j9COmEIl0,At Night - Kid Crème Club Mix,49,spotify:track:4TBOxwcoCfgs3j9COmEIl0,Shakedown,At Night,2002-04-29,300306,300306.0,0.726,0.00211,0.967,0.851,0.531,-7.643,0.0641,124.997,4.0,0.876,1.0,1.0,"classic house, deep house, disco house, vocal house",disco
2021-07-28T22:04:11Z,3V95FzQssIWw3wcqV1a9sy,Boy In The Picture,50,spotify:track:3V95FzQssIWw3wcqV1a9sy,Kid Crème,Boy In The Picture,2017-07-28,207161,207161.0,0.746,0.00541,0.729,0.00298,0.0812,-6.871,0.0325,123.995,4.0,0.465,0.0,2.0,,
2021-07-28T14:16:38Z,5xwzmfxNAxZwMjznQ0eVXL,Starry Night - Original Mix,58,spotify:track:5xwzmfxNAxZwMjznQ0eVXL,Peggy Gou,Starry Night,2019-03-22,398598,398598.0,0.792,0.00446,0.818,0.724,0.0652,-8.563,0.0363,123.007,4.0,0.898,0.0,8.0,"electra, float house",house
2021-07-26T13:16:14Z,3Bb6SjhcywQ4euKYT2jxmp,Nabi,51,spotify:track:3Bb6SjhcywQ4euKYT2jxmp,Peggy Gou,Nabi,2021-06-07,232914,232914.0,0.581,0.000625,0.776,0.358,0.0849,-11.716,0.0509,196.011,4.0,0.736,1.0,1.0,"electra, float house",house
2021-07-26T12:42:30Z,723TLuBpWa5FcPyMppeuZ1,On and On,21,spotify:track:723TLuBpWa5FcPyMppeuZ1,Rejjie Snow,Baw Baw Black Sheep,2021-07-09,194133,194133.0,0.665,0.0505,0.555,0.0218,0.0878,-11.507,0.23,180.014,4.0,0.719,1.0,1.0,"indie r&b, indie soul, irish hip hop, rap, underground hip hop",indie
2021-07-25T16:55:44Z,1JCHw1oOs1c6YawCeNpqUh,Relax,40,spotify:track:1JCHw1oOs1c6YawCeNpqUh,Rejjie Snow,Baw Baw Black Sheep,2021-07-09,231320,231320.0,0.928,0.169,0.513,0.000112,0.109,-9.566,0.107,130.81,4.0,0.227,1.0,2.0,"indie r&b, indie soul, irish hip hop, rap, underground hip hop",indie
2021-07-25T12:48:32Z,4YDVAOSnsBwUhUtAA1SY5h,Obrigado,23,spotify:track:4YDVAOSnsBwUhUtAA1SY5h,Rejjie Snow,Baw Baw Black Sheep,2021-07-09,139013,139013.0,0.61,0.295,0.832,3.09e-06,0.29,-8.815,0.326,106.914,4.0,0.633,1.0,7.0,"indie r&b, indie soul, irish hip hop, rap, underground hip hop",indie
2021-07-23T16:48:20Z,2oUwMN5VfdGX10XeQJLBBi,Clash (feat. Stormzy),66,spotify:track:2oUwMN5VfdGX10XeQJLBBi,Dave,Clash (feat. Stormzy),2021-07-08,251733,251733.0,0.871,0.313,0.519,8.14e-06,0.0869,-6.549,0.258,140.013,4.0,0.532,1.0,2.0,uk hip hop,hip hop
2021-07-23T13:09:24Z,0SLA3XMNz6t8LsGOLKtbQE,Never Let Me Down,12,spotify:track:0SLA3XMNz6t8LsGOLKtbQE,Gorgon City,Never Let Me Down (Josh Hunter Remix),2021-07-23,185133,185133.0,0.706,0.0547,0.824,0.00162,0.0448,-7.036,0.133,123.965,4.0,0.536,1.0,1.0,"deep groove house, edm, future garage, house, pop dance, progressive house, tropical house, uk dance",house
2021-07-23T13:08:19Z,1GFdAREXj55aNfKm2JF30K,How Do I Let Go - Philip Z Remix,9,spotify:track:1GFdAREXj55aNfKm2JF30K,Dennis Ferrer,How Do I Let Go (Remixes),2021-07-23,241737,241737.0,0.799,0.00593,0.781,0.607,0.0575,-5.116,0.0536,128.003,4.0,0.884,0.0,8.0,"classic house, deep house, disco house, house, soulful house, uk funky, vocal house",funk
2021-07-23T13:04:01Z,72wrIRxNAP1xeanYP2dh3l,How Do I Let Go - HP Vince Remix,11,spotify:track:72wrIRxNAP1xeanYP2dh3l,Dennis Ferrer,How Do I Let Go (Remixes),2021-07-23,218785,218785.0,0.8,0.000948,0.828,0.00202,0.067,-6.344,0.0463,124.001,4.0,0.955,0.0,8.0,"classic house, deep house, disco house, house, soulful house, uk funky, vocal house",funk
2021-07-23T11:24:09Z,6Rrehwtm21J7E6r5b2kEHq,Stay High - Childish Gambino Version,49,spotify:track:6Rrehwtm21J7E6r5b2kEHq,Childish Gambino,Stay High (Childish Gambino Version),2021-07-20,218400,218400.0,0.839,0.161,0.655,0.00026,0.153,-5.793,0.049,123.004,3.0,0.754,1.0,9.0,"atl hip hop, hip hop, pop, rap",rap
2021-07-22T16:10:57Z,4UMTp91LHhvW33ol9ZQH0Q,We Made You,66,spotify:track:4UMTp91LHhvW33ol9ZQH0Q,Eminem,Relapse: Refill,2009-05-15,269613,269613.0,0.924,0.107,0.853,1.45e-06,0.129,-1.203,0.0792,114.003,4.0,0.67,1.0,2.0,"detroit hip hop, hip hop, rap",rap
2021-07-22T14:55:51Z,1t0Jmqg1pKVBbxjQFZebeR,Marea (we’ve lost dancing),71,spotify:track:1t0Jmqg1pKVBbxjQFZebeR,Fred again..,Marea (we’ve lost dancing),2021-02-22,285375,285375.0,0.761,0.0681,0.781,0.108,0.0607,-6.778,0.141,123.023,4.0,0.473,0.0,5.0,"edm, house",house
2021-07-21T16:57:35Z,4w7lBzX0EcDuy8tQLQvjC2,Scatter Brain (feat. Ludacris & JID),62,spotify:track:4w7lBzX0EcDuy8tQLQvjC2,Conway the Machine,La Maquina,2021-04-16,209117,209117.0,0.855,0.0684,0.478,0.0,0.111,-8.698,0.107,135.987,4.0,0.355,1.0,1.0,"alternative hip hop, boom bap, buffalo hip hop, hip hop, underground hip hop, upstate ny rap",rap
2021-07-20T08:16:17Z,2eF8pWbiivYsYRpbntYsnc,"Signed, Sealed, Delivered (I'm Yours)",77,spotify:track:2eF8pWbiivYsYRpbntYsnc,Stevie Wonder,"Signed, Sealed And Delivered",1970-08-07,161160,161160.0,0.675,0.0534,0.597,0.0,0.0986,-11.329,0.0337,108.875,4.0,0.828,1.0,5.0,"adult standards, funk, motown, quiet storm, soul",funk
2021-07-17T22:59:20Z,6GRV3bukjCnKe7Th5o3Gnd,Ani Kuni,0,spotify:track:6GRV3bukjCnKe7Th5o3Gnd,Polo & Pan,Cyclorama,2021-06-25,277520,277520.0,0.662,0.204,0.621,0.591,0.0658,-6.158,0.0291,120.998,4.0,0.0477,1.0,0.0,"dark disco, electro-pop francais, french indietronica, new french touch",indie
2021-07-17T22:54:58Z,260V7huyJrXnyYe0dFv2Fa,Canopée,66,spotify:track:260V7huyJrXnyYe0dFv2Fa,Polo & Pan,Caravelle,2017-05-19,276293,276293.0,0.704,0.0942,0.692,0.0109,0.0922,-6.558,0.0304,96.005,4.0,0.369,0.0,5.0,"dark disco, electro-pop francais, french indietronica, new french touch",indie
2021-07-15T23:07:23Z,3nJylnawdtcpXMUTlKdEdk,Luister Dan,5,spotify:track:3nJylnawdtcpXMUTlKdEdk,Klaus Veen,All Kinds of Beats,2021-06-10,115516,115516.0,0.687,0.623,0.451,0.917,0.191,-11.344,0.0942,157.976,4.0,0.391,1.0,1.0,dutch tech house,house
2021-07-15T22:58:13Z,64YkhLKLL9489dtKPO2pZJ,Organic,8,spotify:track:64YkhLKLL9489dtKPO2pZJ,Klaus Veen,All Kinds of Beats,2021-06-10,173093,173093.0,0.733,0.0111,0.913,0.854,0.121,-7.309,0.105,121.109,4.0,0.106,1.0,1.0,dutch tech house,house
2021-07-15T22:56:55Z,2VqwvEbzyNc3NpLN2T2Sjw,Trench,16,spotify:track:2VqwvEbzyNc3NpLN2T2Sjw,Klaus Veen,All Kinds of Beats,2021-06-10,252512,252512.0,0.856,0.01,0.749,0.876,0.633,-10.032,0.0981,126.669,4.0,0.805,0.0,11.0,dutch tech house,house
2021-07-15T22:51:29Z,3Vxkdg2xCvDJa7U12xBOZz,Never Stop,21,spotify:track:3Vxkdg2xCvDJa7U12xBOZz,Klaus Veen,All Kinds of Beats,2021-06-10,261355,261355.0,0.834,0.0606,0.787,0.893,0.0947,-8.748,0.164,128.567,4.0,0.153,0.0,10.0,dutch tech house,house
2021-07-15T22:33:49Z,5LgyTHzzMwffYbffmImWTy,Bounce,19,spotify:track:5LgyTHzzMwffYbffmImWTy,Klaus Veen,All Kinds of Beats,2021-06-10,221150,221150.0,0.926,0.053,0.869,0.85,0.0385,-6.848,0.302,126.426,4.0,0.439,1.0,1.0,dutch tech house,house
2021-07-15T11:06:56Z,1TKzou412Ss55MQo2eG1F3,Something For The Weekend,37,spotify:track:1TKzou412Ss55MQo2eG1F3,Ben Westbeech,There's More To Life Than This,2011-09-13,271680,271680.0,0.753,0.0256,0.67,3.33e-06,0.0776,-5.999,0.0295,122.987,4.0,0.92,0.0,3.0,british soul,soul
2021-07-14T08:40:20Z,54eZmuggBFJbV7k248bTTt,A Horse with No Name,78,spotify:track:54eZmuggBFJbV7k248bTTt,America,America,1972,252239,252239.0,0.654,0.686,0.506,0.0155,0.155,-17.18,0.0535,123.179,4.0,0.831,0.0,11.0,"album rock, art rock, classic rock, country rock, folk rock, mellow gold, rock, soft rock",folk
2021-07-09T18:27:07Z,2WC4sK0ryyysQhtDok9Ytr,From Time,69,spotify:track:2WC4sK0ryyysQhtDok9Ytr,Drake,Nothing Was The Same (Deluxe),2013-01-01,322160,322160.0,0.737,0.629,0.494,0.0,0.126,-9.723,0.416,94.485,4.0,0.44,0.0,1.0,"canadian hip hop, canadian pop, hip hop, rap, toronto rap",rap
2021-07-02T23:49:26Z,0LH7ijaQi0ybY6Oe4SCLo1,Watering My Plants,61,spotify:track:0LH7ijaQi0ybY6Oe4SCLo1,Larry June,Adjust To The Game,2020-03-04,135789,135789.0,0.572,0.0541,0.578,1.12e-05,0.388,-6.68,0.266,76.697,4.0,0.77,0.0,11.0,"cali rap, hip hop, rap, southern hip hop",rap
2021-07-02T14:22:12Z,2xvTT6VK2rPmZGx9bWoJwN,"Let It Kick In - Live at Fish Factory Studios, London, 2021",0,spotify:track:2xvTT6VK2rPmZGx9bWoJwN,Franc Moody,House of FM,2021-06-23,313646,313646.0,0.726,0.00322,0.77,0.805,0.225,-7.352,0.0387,119.972,4.0,0.363,0.0,4.0,"indie soul, new french touch, nu disco",indie
2021-06-28T11:56:01Z,742J0U8laKpjYxp2Yyo1SQ,You Better - Betta 'Ere Dis Mix,1,spotify:track:742J0U8laKpjYxp2Yyo1SQ,Mount Rushmore,You Better,1997-06-04,218538,218538.0,0.702,0.00795,0.937,7.66e-06,0.168,-4.383,0.237,129.973,4.0,0.49,1.0,1.0,psychedelic blues-rock,blues
2021-06-28T11:53:59Z,2jAn0rAOyLW6hIEuIDNcoT,Appletree,62,spotify:track:2jAn0rAOyLW6hIEuIDNcoT,Erykah Badu,Baduizm,1997-01-01,265373,265373.0,0.874,0.0798,0.45,9.11e-05,0.0722,-10.525,0.0685,94.861,4.0,0.619,1.0,7.0,"afrofuturism, alternative r&b, hip hop, neo soul, r&b, urban contemporary",soul
2021-06-28T11:53:14Z,5WHWPRAkR2WYH1CjKV9Omh,Via con me,1,spotify:track:5WHWPRAkR2WYH1CjKV9Omh,Paolo Conte,Paris Milonga,1981,166160,166160.0,0.625,0.752,0.472,0.00298,0.154,-16.407,0.153,163.41,4.0,0.739,1.0,5.0,folk rock italiano,folk
2021-06-28T11:48:36Z,2Bxt2qamL6iu0XN0Td484J,Virtual Insanity - Remastered,58,spotify:track:2Bxt2qamL6iu0XN0Td484J,Jamiroquai,Travelling Without Moving (Remastered),1996-09-09,340906,340906.0,0.618,0.171,0.893,3.17e-05,0.285,-6.475,0.109,91.972,4.0,0.515,1.0,6.0,dance pop,pop
2021-06-28T11:42:10Z,72x4mXgKUAzGlvfJPBDTQm,American Dream,25,spotify:track:72x4mXgKUAzGlvfJPBDTQm,Sultan + Shepard,American Dream,2019-01-25,171607,171607.0,0.582,0.0117,0.936,0.688,0.27,-4.116,0.0412,125.975,4.0,0.0479,0.0,7.0,"canadian electronic, edm, progressive house, tropical house",electronic
2021-06-28T11:32:15Z,4tElcYfEro42oZe7X6AbEf,Freedom - Sub Focus & Wilkinson,51,spotify:track:4tElcYfEro42oZe7X6AbEf,Sub Focus,Portals,2020-10-09,242946,242946.0,0.357,0.0213,0.837,8.63e-06,0.298,-4.083,0.0458,174.096,4.0,0.0395,1.0,0.0,"dancefloor dnb, drum and bass, uk dance, uk dnb",
2021-06-28T11:27:09Z,7Mb6EjaAxu0JYaoDAHxeFm,Tudo Vai Dar Pé,35,spotify:track:7Mb6EjaAxu0JYaoDAHxeFm,João Selva,Navegar,2021-04-02,262209,262209.0,0.936,0.172,0.479,0.101,0.0795,-12.076,0.0399,109.006,4.0,0.801,1.0,7.0,,
2021-06-28T11:21:25Z,0uEp9E98JB5awlA084uaIg,Doo Wop (That Thing),76,spotify:track:0uEp9E98JB5awlA084uaIg,Ms. Lauryn Hill,The Miseducation of Lauryn Hill,1998-08-25,320266,320266.0,0.535,0.0393,0.505,0.0,0.0923,-8.926,0.245,99.935,4.0,0.495,0.0,2.0,"alternative r&b, conscious hip hop, neo soul, new jersey rap, r&b, urban contemporary",soul
2021-06-28T11:21:20Z,0Vl9aGb0dmeiCQ2ATgNK2B,Mas Que Nada,57,spotify:track:0Vl9aGb0dmeiCQ2ATgNK2B,Sérgio Mendes,Mas Que Nada,2006-01-01,159333,159333.0,0.592,0.614,0.761,3.58e-05,0.301,-6.432,0.0514,88.47,4.0,0.843,0.0,5.0,"bossa nova, brazilian jazz, samba",jazz
2021-06-28T11:15:20Z,4LU3LpgFCNdi8PE9PgnTZM,Thinking Of You,47,spotify:track:4LU3LpgFCNdi8PE9PgnTZM,Lenny Kravitz,5,1998-05-12,384133,384133.0,0.636,0.18,0.726,0.00581,0.32,-8.008,0.0412,166.657,4.0,0.563,1.0,9.0,"permanent wave, pop rock, rock",rock
2021-06-28T11:08:41Z,5jQcJ2st6yHWhUBjoDoZPH,Georgy Porgy,66,spotify:track:5jQcJ2st6yHWhUBjoDoZPH,TOTO,Toto,1978-10-10,247586,247586.0,0.799,0.0519,0.783,0.0213,0.127,-7.703,0.0847,97.207,4.0,0.918,0.0,11.0,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",rock
2021-06-27T14:30:02Z,4DAaQ5InUO23d8yNRbB0Yj,6's to 9's,64,spotify:track:4DAaQ5InUO23d8yNRbB0Yj,Big Wild,Superdream,2019-02-01,206073,206073.0,0.714,0.145,0.663,0.0,0.264,-5.799,0.0694,95.497,4.0,0.64,1.0,8.0,"electropop, indie poptimism, vapor twitch",indie
2021-06-27T14:29:05Z,7psYqURxjGJfsv2DWXtA2P,Straight Murder (Giggs & David) [feat. Dave],54,spotify:track:7psYqURxjGJfsv2DWXtA2P,Giggs,Now Or Never,2020-11-06,321125,321125.0,0.936,0.0236,0.507,0.000116,0.12,-11.014,0.321,138.024,4.0,0.349,0.0,0.0,"grime, london rap, uk alternative hip hop, uk hip hop",rap
2021-06-27T14:06:34Z,5GCdBZ6QzW3lWbMJEwYx6k,Some People Say - Radio Edit,55,spotify:track:5GCdBZ6QzW3lWbMJEwYx6k,Semedo,Some People Say,2016-03-04,177432,177432.0,0.873,0.00829,0.797,0.00108,0.398,-5.488,0.085,120.013,4.0,0.557,1.0,0.0,deep groove house,house
2021-06-27T14:06:16Z,0UCKUJU94sx8XBQnaNsRkB,Commitment Issues,68,spotify:track:0UCKUJU94sx8XBQnaNsRkB,Central Cee,Wild West,2021-03-12,150663,150663.0,0.8,0.463,0.71,0.0,0.339,-6.403,0.295,147.171,4.0,0.795,0.0,5.0,melodic drill,
2021-06-27T14:05:25Z,5csdrJ0JtFn0qvwlvSh2EI,Love's Theme,60,spotify:track:5csdrJ0JtFn0qvwlvSh2EI,The Love Unlimited Orchestra,Rhapsody In White (Reissue),1998-01-15,246266,246266.0,0.496,0.000835,0.563,0.804,0.373,-12.129,0.0337,97.136,4.0,0.723,0.0,4.0,disco,disco
2021-06-27T14:01:20Z,7MQywXGHEev7JmwwIzMcao,Love Like This,67,spotify:track:7MQywXGHEev7JmwwIzMcao,Faith Evans,Keep the Faith,1998,275706,275706.0,0.767,0.00364,0.551,0.0,0.0451,-7.328,0.0616,100.904,4.0,0.796,1.0,0.0,"contemporary r&b, hip hop, hip pop, neo soul, quiet storm, r&b, urban contemporary",soul
2021-06-27T13:55:27Z,6LDhoI0YTMVrleKaygLMw9,"Locks, Frocks & 2 Floating Sparrows",1,spotify:track:6LDhoI0YTMVrleKaygLMw9,Various Artists,"Shag Edits, Vol. 2",2013-06-17,302954,302954.0,0.825,0.00181,0.755,0.748,0.0617,-10.197,0.0522,122.001,4.0,0.902,1.0,1.0,"disco, funk, post-disco, quiet storm, soul",funk
2021-06-24T19:52:03Z,0fBzgsaU1cDoS5dFI34dSB,Love Recycled 1,1,spotify:track:0fBzgsaU1cDoS5dFI34dSB,Solomun,Love Recycled EP,2011-04-04,449039,449039.0,0.811,0.0195,0.715,0.787,0.0966,-9.578,0.0593,120.009,4.0,0.618,1.0,0.0,"german techno, hamburg electronic, melodic techno, microhouse, minimal techno, tech house",electronic
2021-06-23T20:49:27Z,2kKP6f4FdVxOHvUG8ctLKY,Evil Vibrations,40,spotify:track:2kKP6f4FdVxOHvUG8ctLKY,Various Artists,"Rewind, Vol. 4",2005-11-08,333106,333106.0,0.722,0.0178,0.915,0.0236,0.429,-6.064,0.0969,115.949,4.0,0.763,0.0,11.0,"disco, funk, post-disco, quiet storm, soul",funk
2021-06-22T21:31:30Z,07UcycMwN8L83PoqbUlqnT,Time,30,spotify:track:07UcycMwN8L83PoqbUlqnT,Various Artists,Round Trip [Plus Bonus Tracks],2008-09-19,261786,261786.0,0.739,0.14,0.748,0.00678,0.0288,-7.536,0.138,122.887,4.0,0.84,1.0,2.0,"disco, funk, post-disco, quiet storm, soul",funk
2021-06-19T16:07:06Z,1c5CllrZr45UBhWpIqM332,Funny Thing,75,spotify:track:1c5CllrZr45UBhWpIqM332,Thundercat,It Is What It Is,2020-04-03,116630,116630.0,0.586,0.827,0.893,0.642,0.212,-8.772,0.439,140.023,3.0,0.65,1.0,7.0,afrofuturism,
2021-06-19T16:05:39Z,7CH99b2i1TXS5P8UUyWtnM,Them Changes,76,spotify:track:7CH99b2i1TXS5P8UUyWtnM,Thundercat,Drunk,2017-02-24,188453,188453.0,0.657,0.54,0.562,0.00143,0.101,-8.6,0.0601,81.657,4.0,0.704,1.0,8.0,afrofuturism,
2021-06-19T16:05:34Z,1pUb1ZGMdSldjWGo7Nrg17,Deep in It,44,spotify:track:1pUb1ZGMdSldjWGo7Nrg17,St Germain,Boulevard (The Complete Series),1995-07-28,440040,440040.0,0.735,0.0368,0.482,0.841,0.126,-16.583,0.0511,121.931,4.0,0.0546,1.0,10.0,"downtempo, electronica, jazztronica, nu jazz",jazz
2021-06-19T15:58:55Z,7JOocpT1H61AgjsIfoAMW5,Disco Pantz,30,spotify:track:7JOocpT1H61AgjsIfoAMW5,Rejjie Snow,Disco Pantz,2021-06-18,173666,173666.0,0.864,0.0268,0.637,8.77e-06,0.0968,-9.153,0.112,105.028,4.0,0.748,0.0,4.0,"indie r&b, indie soul, irish hip hop, rap, underground hip hop",indie
2021-06-19T15:34:12Z,79SNPaJUUCRyxt54I08Y2A,Matinee,42,spotify:track:79SNPaJUUCRyxt54I08Y2A,Snacks,Burnin',2016-10-14,388722,388722.0,0.91,0.101,0.529,0.164,0.154,-12.612,0.0959,118.013,4.0,0.954,0.0,11.0,alabama indie,indie
2021-06-19T15:19:38Z,4uEMBIEMjLUBH5S3pCGEjP,Music And Wine,9,spotify:track:4uEMBIEMjLUBH5S3pCGEjP,Blue Six,Beautiful Tomorrow,2002-01-01,430358,430358.0,0.409,0.00181,0.868,0.0763,0.0511,-7.056,0.124,187.079,4.0,0.858,0.0,11.0,"deep house, soulful house",soul
2021-06-17T16:20:29Z,38vxstSXciei0IuEO2MoGI,Running (feat. Ghetts),47,spotify:track:38vxstSXciei0IuEO2MoGI,Pip Millett,Running (feat. Ghetts),2021-05-12,242973,242973.0,0.718,0.535,0.67,0.264,0.675,-8.721,0.0494,139.938,4.0,0.509,1.0,1.0,"alternative r&b, chill r&b, indie r&b, indie soul, uk contemporary r&b",indie
